Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA
02/12/14,Crystal Palace,Aston Villa,0,1,2.1,3.4,4,2.1,3.2,3.6,2,3.3,3.6,2.15,3.3,3.75,2.08,3.42,4.05,2.15,3.1,3.8,,,,2.15,3.25,4
02/12/14,Leicester,Liverpool,1,3,3.8,3.6,2.05,3.6,3.5,2.1,3.6,3.3,2,3.75,3.6,2.05,3.8,3.58,2.09,3.75,3.1,2.1,,,,3.7,3.6,2.1
02/12/14,Man United,Stoke,2,1,1.45,4.5,8.5,1.44,4.25,7.25,1.4,4.4,7.3,1.44,4.5,7.5,1.44,4.7,8.65,1.5,3.6,8,,,,1.45,4.5,8
02/12/14,Swansea,QPR,2,0,1.73,3.8,5.5,1.75,3.5,4.75,1.8,3.5,4.2,1.75,3.75,5,1.72,3.96,5.38,1.75,3.4,5,,,,1.75,3.75,5.4
02/12/14,West Brom,West Ham,1,2,2.5,3.4,3,2.5,3.25,3,2.5,3.3,2.65,2.4,3.3,3,2.54,3.33,3.06,2.5,3,3,,,,2.55,3.3,3
03/12/14,Arsenal,Southampton,1,0,1.8,3.75,5,1.8,3.7,4.75,1.8,3.5,4.2,1.8,3.6,4.5,1.78,3.86,5.02,1.8,3.4,4.6,,,,1.8,3.75,5
03/12/14,Chelsea,Tottenham,3,0,1.4,5,9,1.4,4.75,8.5,1.4,4.4,7.3,1.4,4.75,8,1.44,4.93,8.02,1.4,4.2,9,,,,1.44,4.8,8
03/12/14,Everton,Hull,1,1,1.53,4.33,7,1.55,3.8,6,1.55,4,5.5,1.55,4,6,1.5,4.41,7.8,1.55,3.6,7,,,,1.55,4,7
03/12/14,Sunderland,Man City,1,4,7.5,4.5,1.5,7,4.1,1.53,6.1,4,1.5,6,4.33,1.53,7.23,4.67,1.5,6.5,3.8,1.53,,,,7,4.4,1.5
06/12/14,Hull,West Brom,0,0,2.45,3.3,3.2,2.5,3.1,2.85,2.3,3.2,3,2.37,3.3,3.2,2.4,3.29,3.33,2.45,3.1,3.1,,,,2.45,3.25,3.25
06/12/14,Liverpool,Sunderland,0,0,1.5,4.5,7.5,1.53,4.1,7,1.6,3.7,5.4,1.53,4.2,6.5,1.52,4.46,7.25,1.53,4,6,,,,1.5,4.4,8
06/12/14,Man City,Everton,1,0,1.5,4.75,7,1.53,4.5,6,1.57,3.8,5.5,1.53,4.5,6,1.52,4.75,6.68,1.53,4,6,,,,1.5,4.5,6.5
06/12/14,Newcastle,Chelsea,2,1,7,4.33,1.53,6.75,4,1.55,5.5,3.8,1.57,7,4,1.55,6.88,4.37,1.55,6.5,4,1.55,,,,7,4.3,1.53
06/12/14,QPR,Burnley,2,0,2.05,3.5,4,2.1,3.2,3.5,2.1,3.3,3.3,2.1,3.4,3.8,2.08,3.38,4.1,2.1,3.25,3.6,,,,2.05,3.4,4
06/12/14,Stoke,Arsenal,3,2,4,3.6,2,3.75,3.3,2,3.8,3.45,1.9,4,3.5,2,4.2,3.48,2.02,4,3.2,2,,,,4.2,3.5,2
06/12/14,Tottenham,Crystal Palace,0,0,1.6,4.2,6,1.62,3.75,5.25,1.57,3.8,5.5,1.61,4,5.5,1.62,4.19,6.13,1.62,3.6,6,,,,1.62,4.2,6
07/12/14,Aston Villa,Leicester,2,1,2.4,3.4,3.2,2.4,3.2,3.2,2.2,3.3,3.1,2.3,3.3,3.3,2.37,3.4,3.28,2.4,3.1,3.1,,,,2.45,3.3,3.2
07/12/14,West Ham,Swansea,3,1,2.35,3.4,3.25,2.4,3.4,3,2.2,3.3,3.1,2.37,3.3,3.1,2.42,3.43,3.17,2.4,3.1,3.1,,,,2.38,3.4,3.25
08/12/14,Southampton,Man United,1,2,2.8,3.4,2.7,2.8,3.25,2.7,2.9,3.3,2.3,2.8,3.4,2.5,2.8,3.45,2.68,2.8,3.25,2.7,,,,2.8,3.4,2.7
13/12/14,Arsenal,Newcastle,4,1,1.44,4.75,8,1.45,4.33,6.5,1.45,4,7,1.45,4.5,7,1.45,4.95,7.88,1.44,4,8,,,,1.45,4.8,8
13/12/14,Burnley,Southampton,1,0,5.5,3.75,1.73,4.75,3.5,1.75,4.2,3.5,1.8,5,3.5,1.8,5.55,3.8,1.74,5,3.4,1.75,,,,5.25,3.6,1.8
13/12/14,Chelsea,Hull,2,0,1.18,8,18,1.18,6.25,15.5,1.17,6.5,14,1.16,7.5,19,1.18,7.92,20.96,1.2,6,15,,,,1.18,7.5,21
13/12/14,Crystal Palace,Stoke,1,1,2.6,3.25,3,2.62,3.25,2.85,2.5,3.2,2.75,2.5,3.2,3,2.57,3.29,3.06,2.62,3,2.9,,,,2.62,3.2,3
13/12/14,Leicester,Man City,0,1,7,4.75,1.5,5.5,4.6,1.5,7,4,1.45,6.5,4.5,1.5,6.77,4.74,1.51,6,4.33,1.5,,,,7,4.75,1.5
13/12/14,Sunderland,West Ham,1,1,2.95,3.4,2.55,2.85,3.25,2.62,2.6,3.2,2.6,2.8,3.3,2.6,2.98,3.41,2.55,2.9,3,2.62,,,,3,3.3,2.62
13/12/14,West Brom,Aston Villa,1,0,2.15,3.4,3.8,2.15,3.25,3.4,2.3,3.2,3,2.15,3.3,3.5,2.14,3.37,3.92,2.15,3.1,3.6,,,,2.15,3.3,3.9
14/12/14,Man United,Liverpool,3,0,1.8,3.8,4.75,1.85,3.6,4.5,1.8,3.5,4.2,1.8,3.8,4.33,1.83,3.94,4.55,1.85,3.3,4.5,,,,1.85,3.75,4.6
14/12/14,Swansea,Tottenham,1,2,2.5,3.4,3,2.5,3.25,2.75,2.6,3.2,2.6,2.5,3.4,2.8,2.5,3.47,3.02,2.5,3,3,,,,2.5,3.4,3
15/12/14,Everton,QPR,3,1,1.45,4.5,8.5,1.45,4.25,6.75,1.5,4,6.1,1.44,4.5,7.5,1.47,4.65,7.9,1.44,4,8,,,,1.45,4.5,8.5
20/12/14,Aston Villa,Man United,1,1,6.25,4,1.62,6,3.9,1.62,5.4,3.7,1.6,6,4,1.6,6.25,4.2,1.61,6,3.6,1.62,,,,6.5,4,1.62
20/12/14,Hull,Swansea,0,1,3.1,3.3,2.5,2.9,3.25,2.6,2.75,3.2,2.5,2.87,3.2,2.6,3.08,3.33,2.53,2.8,3.1,2.6,,,,3.1,3.25,2.55
20/12/14,Man City,Crystal Palace,3,0,1.29,6,12,1.3,5.5,11,1.3,5,9,1.3,5.5,10,1.31,5.7,12.44,1.3,5,11,,,,1.3,5.75,12
20/12/14,QPR,West Brom,3,2,2.45,3.3,3.2,2.45,3.3,3,2.4,3.2,2.85,2.3,3.3,3.2,2.48,3.37,3.13,2.5,3.2,2.8,,,,2.45,3.3,3.2
20/12/14,Southampton,Everton,3,0,2.45,3.5,3,2.5,3.4,2.9,2.3,3.3,2.9,2.45,3.3,3,2.47,3.46,3.06,2.5,3.2,2.8,,,,2.45,3.3,3.1
20/12/14,Tottenham,Burnley,2,1,1.5,4.5,7.5,1.5,4.1,6.25,1.5,4,6.1,1.53,4.2,6.5,1.49,4.63,7.52,1.5,4,7,,,,1.5,4.5,7.5
20/12/14,West Ham,Leicester,2,0,1.75,3.9,5,1.75,3.5,4.75,1.65,3.7,4.9,1.7,3.75,5.5,1.72,4.03,5.2,1.73,3.5,5,,,,1.73,3.9,5.4
21/12/14,Liverpool,Arsenal,2,2,2.8,3.5,2.6,2.75,3.4,2.62,2.65,3.3,2.5,2.8,3.4,2.5,2.78,3.59,2.62,2.8,3.1,2.62,,,,2.8,3.5,2.63
21/12/14,Newcastle,Sunderland,0,1,2.05,3.5,4,2.1,3.4,3.75,2,3.3,3.6,2,3.4,4,2.1,3.44,3.97,2.1,3.2,3.6,,,,2.1,3.4,4
22/12/14,Stoke,Chelsea,0,2,6.25,4,1.62,5.75,3.75,1.67,5,3.9,1.6,6,4,1.57,6.21,4.1,1.62,6,3.4,1.67,,,,6.5,4,1.62
26/12/14,Arsenal,QPR,2,1,1.29,6,13,1.29,5.5,9.25,1.28,5.5,9,1.29,5.5,11,1.28,6.4,12.51,1.28,5,11,,,,1.29,6,12
26/12/14,Burnley,Liverpool,0,1,4.75,3.8,1.8,4.2,3.5,1.83,4,3.45,1.85,4.5,3.6,1.83,4.8,3.97,1.79,4.2,3.75,1.8,,,,4.75,3.75,1.83
26/12/14,Chelsea,West Ham,2,0,1.33,5.75,10,1.33,5,8.75,1.33,5,8,1.33,5.25,9,1.35,5.56,10.33,1.33,5,9,,,,1.33,5.5,11
26/12/14,Crystal Palace,Southampton,1,3,3.75,3.4,2.15,3.3,3.2,2.2,3.2,3.2,2.2,3.5,3.3,2.2,3.66,3.4,2.21,3.5,3.1,2.2,,,,3.9,3.3,2.15
26/12/14,Everton,Stoke,0,1,1.83,3.6,5,1.83,3.4,4.33,1.75,3.5,4.5,1.75,3.6,5,1.83,3.65,5.03,1.8,3.5,4.5,,,,1.83,3.6,5
26/12/14,Leicester,Tottenham,1,2,3.8,3.6,2.05,3.5,3.4,2.05,3.7,3.35,1.95,3.75,3.5,2.05,3.75,3.55,2.12,3.75,3.1,2.1,,,,3.7,3.5,2.1
26/12/14,Man United,Newcastle,3,1,1.4,5,9,1.4,4.5,7.5,1.35,4.8,7.6,1.4,4.75,8,1.38,5.28,9.25,1.4,4.33,8,,,,1.36,5,9.5
26/12/14,Sunderland,Hull,1,3,2.05,3.4,4.2,2.05,3.2,3.75,2,3.3,3.6,2.05,3.3,4,2.06,3.37,4.22,2.05,3.2,3.75,,,,2.05,3.3,4.3
26/12/14,Swansea,Aston Villa,1,0,1.75,3.75,5.25,1.78,3.4,4.75,1.75,3.5,4.5,1.75,3.5,5,1.77,3.74,5.32,1.73,3.5,5,,,,1.73,3.75,5.5
26/12/14,West Brom,Man City,1,3,6.5,4.5,1.53,5.5,4.2,1.53,7,4,1.45,6.5,4,1.53,6.65,4.45,1.55,7,4,1.5,,,,7,4.3,1.53
28/12/14,Aston Villa,Sunderland,0,0,2.35,3.3,3.4,2.35,3.1,3.1,2.3,3.1,3.1,2.3,3.2,3.2,2.33,3.26,3.5,2.4,3.1,3.1,,,,2.38,3.25,3.4
28/12/14,Hull,Leicester,0,1,2.25,3.4,3.5,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.25,3.3,2.28,3.38,3.5,2.25,3.2,3.3,,,,2.3,3.3,3.5
28/12/14,Man City,Burnley,2,2,1.18,8,19,1.18,6.5,15.5,1.17,6.5,14,1.18,7,15,1.16,8.55,22.5,1.17,6.5,19,,,,1.15,8.5,21
28/12/14,Newcastle,Everton,3,2,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.3,2.4,2.6,3.4,2.6,2.98,3.42,2.55,2.8,3.1,2.62,,,,3,3.4,2.5
28/12/14,QPR,Crystal Palace,0,0,2.38,3.4,3.25,2.4,3.3,2.85,2.3,3.3,2.9,2.25,3.3,3.2,2.47,3.34,3.15,2.4,3.1,3.1,,,,2.45,3.3,3.2
28/12/14,Southampton,Chelsea,1,1,4.75,3.75,1.83,4.6,3.6,1.83,4.5,3.5,1.75,4.5,3.75,1.8,4.83,3.65,1.85,4.5,3.3,1.85,,,,5,3.6,1.83
28/12/14,Stoke,West Brom,2,0,1.91,3.6,4.5,1.91,3.6,3.7,1.9,3.45,3.8,1.83,3.5,4.33,1.9,3.51,4.78,1.91,3.1,4.5,,,,1.93,3.5,4.5
28/12/14,Tottenham,Man United,0,0,3.25,3.6,2.3,3.1,3.5,2.3,3.1,3.2,2.25,3,3.5,2.25,3.25,3.62,2.29,3.3,3.2,2.25,,,,3.25,3.5,2.3
28/12/14,West Ham,Arsenal,1,2,3.5,3.5,2.2,3.1,3.4,2.2,3.3,3.3,2.1,3.4,3.6,2.05,3.53,3.64,2.17,3.3,3.3,2.2,,,,3.5,3.6,2.15
29/12/14,Liverpool,Swansea,4,1,1.7,4,5.5,1.7,4,5,1.67,3.55,5,1.67,3.8,5,1.71,3.91,5.55,1.73,3.5,5,,,,1.7,4,5.5
01/01/15,Aston Villa,Crystal Palace,0,0,2.4,3.3,3.3,2.4,3.2,2.9,2.4,3.1,2.95,2.38,3.25,3.3,2.43,3.24,3.33,2.4,3.1,3.1,,,,2.4,3.2,3.4
01/01/15,Hull,Everton,2,0,3.4,3.4,2.3,3,3.3,2.3,2.9,3.3,2.3,3.4,3.25,2.3,3.44,3.39,2.3,3.2,3.2,2.3,,,,3.5,3.3,2.3
01/01/15,Liverpool,Leicester,2,2,1.4,5,9,1.4,5,7.75,1.4,4.4,7.3,1.44,4.5,8,1.42,5.04,8.38,1.4,4.5,8,,,,1.4,5,8.5
01/01/15,Man City,Sunderland,3,2,1.22,7,15,1.25,6,10,1.25,5.5,10.3,1.25,6,13,1.25,6.87,13.85,1.25,5,15,,,,1.25,6.5,15
01/01/15,Newcastle,Burnley,3,3,1.83,3.75,4.75,1.8,3.5,4.33,1.8,3.5,4.2,1.75,3.75,5,1.83,3.74,4.88,1.73,3.8,4.5,,,,1.83,3.75,4.8
01/01/15,QPR,Swansea,1,1,3,3.4,2.5,2.75,3.2,2.55,2.65,3.3,2.5,3,3.3,2.5,3.02,3.44,2.51,3,3,2.5,,,,3,3.3,2.55
01/01/15,Southampton,Arsenal,2,0,2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.2,2.5,2.88,3.4,2.5,2.91,3.42,2.6,3,3,2.5,,,,3,3.3,2.55
01/01/15,Stoke,Man United,1,1,4.2,3.5,2,4,3.4,2,3.7,3.35,1.95,4,3.5,1.95,4.12,3.5,2.03,4,3.3,1.95,,,,4,3.5,2.05
01/01/15,Tottenham,Chelsea,5,3,5,3.75,1.8,4.25,3.6,1.8,4,3.45,1.85,4.5,3.6,1.8,4.86,3.92,1.79,5,3.25,1.8,,,,5,3.75,1.8
01/01/15,West Ham,West Brom,1,1,1.85,3.75,4.5,1.8,3.6,4.2,1.85,3.45,4,1.83,3.6,4.5,1.88,3.71,4.56,1.85,3.3,4.5,,,,1.85,3.7,4.6
10/01/15,Burnley,QPR,2,1,2.2,3.4,3.6,2.2,3.25,3.25,2.2,3.2,3.2,2.2,3.3,3.4,2.16,3.47,3.7,2.2,3.3,3.3,,,,2.2,3.4,3.6
10/01/15,Chelsea,Newcastle,2,0,1.2,7.5,17,1.2,6,14.5,1.22,5.5,12,1.2,6.5,17,1.2,7.5,17.8,1.22,5.5,15,,,,1.2,7.5,18
10/01/15,Crystal Palace,Tottenham,2,1,3.5,3.5,2.2,3.4,3.3,2.3,3.3,3.3,2.1,3.6,3.4,2.15,3.69,3.42,2.19,3.3,3.3,2.2,,,,3.6,3.4,2.2
10/01/15,Everton,Man City,1,1,4.5,3.75,1.85,4,3.4,1.9,3.8,3.45,1.9,4.33,3.75,1.85,4.52,3.81,1.86,4.33,3.3,1.91,,,,4.2,3.75,1.92
10/01/15,Leicester,Aston Villa,1,0,2.2,3.4,3.6,2.2,3.2,3.3,2.3,3.3,2.9,2.2,3.25,3.5,2.18,3.29,3.89,2.2,3.1,3.5,,,,2.2,3.25,3.8
10/01/15,Sunderland,Liverpool,0,1,4.5,3.6,1.91,3.8,3.5,1.91,4,3.45,1.85,4,3.5,1.95,4.58,3.59,1.91,4.33,3.2,1.95,,,,4.4,3.5,1.95
10/01/15,Swansea,West Ham,1,1,2.25,3.5,3.4,2.25,3.2,3.2,2.2,3.2,3.2,2.3,3.4,3.2,2.24,3.42,3.55,2.3,3.2,3.2,,,,2.25,3.4,3.5
10/01/15,West Brom,Hull,1,0,2.05,3.4,4.2,2.05,3.4,3.5,2,3.3,3.6,2.05,3.25,4,2.04,3.32,4.4,2.05,3.1,4,,,,2.05,3.4,4.1
11/01/15,Arsenal,Stoke,3,0,1.44,4.75,8,1.48,4.5,7.5,1.45,4,7,1.5,4.33,7,1.47,4.58,8.17,1.44,4.2,8,,,,1.5,4.5,8
11/01/15,Man United,Southampton,0,1,1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7,1.83,3.6,4.5,1.85,3.7,4.8,1.85,3.4,4.5,,,,1.83,3.7,4.8
17/01/15,Aston Villa,Liverpool,0,2,4.5,3.6,1.91,4,3.4,1.91,3.8,3.45,1.9,4.5,3.5,1.85,4.88,3.55,1.88,4.33,3.3,1.91,,,,4.75,3.4,1.91
17/01/15,Burnley,Crystal Palace,2,3,2.55,3.25,3.1,2.55,3.25,2.9,2.4,3.2,2.85,2.4,3.2,3.2,2.57,3.22,3.13,2.5,3.2,2.9,,,,2.55,3.2,3.12
17/01/15,Leicester,Stoke,0,1,2.63,3.3,2.9,2.62,3.25,2.65,2.5,3.2,2.75,2.62,3.25,2.8,2.61,3.27,3.02,2.62,3.1,2.8,,,,2.62,3.2,3
17/01/15,Newcastle,Southampton,1,2,3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2,3.2,3.4,2.3,3.32,3.36,2.38,3.1,3.1,2.4,,,,3.3,3.3,2.4
17/01/15,QPR,Man United,0,2,6,4.2,1.62,4.75,4,1.65,5,3.9,1.6,5.25,4,1.66,6.29,4.13,1.62,5.5,3.6,1.67,,,,6,4.2,1.62
17/01/15,Swansea,Chelsea,0,5,7,4.2,1.55,6,3.9,1.55,5.6,3.9,1.55,6.5,4,1.57,7.17,4.15,1.56,7,3.6,1.57,,,,7,4.1,1.57
17/01/15,Tottenham,Sunderland,2,1,1.62,4.2,6,1.62,3.9,5,1.55,3.9,5.6,1.61,4,5.5,1.59,4.26,6.4,1.62,3.6,6,,,,1.6,4.2,6.25
18/01/15,Man City,Arsenal,0,2,1.8,4,4.5,1.8,3.7,4.1,1.8,3.5,4.2,1.8,3.8,4.5,1.8,4.06,4.57,1.83,3.8,4,,,,1.8,4,4.5
18/01/15,West Ham,Hull,3,0,1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5,1.7,3.75,5.5,1.79,3.62,5.4,1.75,3.5,5,,,,1.75,3.7,5.5
19/01/15,Everton,West Brom,0,0,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2,1.75,3.6,5,1.85,3.67,4.84,1.85,3.4,4.5,,,,1.85,3.6,4.8
31/01/15,Chelsea,Man City,1,1,2.15,3.5,3.6,2.15,3.4,3.5,1.9,3.45,3.8,2.15,3.4,3.6,2.16,3.52,3.66,2.15,3.2,3.6,,,,2.2,3.4,3.6
31/01/15,Crystal Palace,Everton,0,1,2.8,3.3,2.75,2.8,3.1,2.75,2.6,3.2,2.6,2.75,3.25,2.62,2.8,3.24,2.82,2.7,3.1,2.7,,,,2.8,3.2,2.8
31/01/15,Hull,Newcastle,0,3,2.7,3.25,2.88,2.7,3.2,2.8,2.5,3.2,2.75,2.62,3.1,2.9,2.65,3.23,3,2.7,3.1,2.7,,,,2.7,3.12,3
31/01/15,Liverpool,West Ham,2,0,1.67,4,5.75,1.7,3.8,4.5,1.6,3.7,5.4,1.7,4,5,1.65,4.2,5.67,1.7,3.4,5.5,,,,1.67,4.1,5.5
31/01/15,Man United,Leicester,3,1,1.36,5.5,9.5,1.36,5,7.5,1.3,5,9,1.36,5,9,1.36,5.28,10.15,1.36,4.5,10,,,,1.36,5.25,10
31/01/15,Stoke,QPR,3,1,1.65,4,6,1.7,3.8,4.5,1.65,3.6,5.1,1.66,3.75,5.5,1.65,4.01,6.09,1.7,3.4,5.5,,,,1.62,4,6.5
31/01/15,Sunderland,Burnley,2,0,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.2,3.4,2.15,3.25,3.75,2.25,3.32,3.64,2.25,3.1,3.4,,,,2.25,3.3,3.6
31/01/15,West Brom,Tottenham,0,3,2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5,2.9,3.25,2.5,2.88,3.26,2.73,2.8,3.1,2.62,,,,2.9,3.25,2.7
01/02/15,Arsenal,Aston Villa,5,0,1.25,6.5,15,1.28,6,11,1.27,5.2,10,1.25,6,13,1.27,6.21,14.32,1.29,5,12,,,,1.29,5.75,13
01/02/15,Southampton,Swansea,0,1,1.6,4,6.5,1.62,3.9,6,1.65,3.6,5.1,1.61,3.75,6,1.62,3.99,6.62,1.62,3.6,6,,,,1.6,3.9,7
07/02/15,Aston Villa,Chelsea,1,2,10,5.25,1.36,9,4.4,1.36,7.6,4.8,1.35,10.5,4.75,1.36,10.8,4.92,1.38,9.5,4.5,1.36,,,,10.5,4.6,1.4
07/02/15,Everton,Liverpool,0,0,3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2,3.2,3.4,2.3,3.36,3.47,2.3,3.3,3.1,2.3,,,,3.4,3.4,2.3
07/02/15,Leicester,Crystal Palace,0,1,2.4,3.3,3.25,2.4,3.25,2.9,2.3,3.3,2.9,2.37,3.3,3.25,2.42,3.29,3.3,2.4,3.1,3.1,,,,2.45,3.25,3.25
07/02/15,Man City,Hull,1,1,1.18,8,19,1.19,6.5,13.5,1.2,5.8,13,1.2,7,17,1.19,8,18,1.2,6,17,,,,1.2,7.5,19
07/02/15,QPR,Southampton,0,1,4.75,3.6,1.85,4.2,3.4,1.85,4,3.45,1.85,4.33,3.5,1.9,4.62,3.63,1.89,4.5,3.4,1.85,,,,4.75,3.6,1.87
07/02/15,Swansea,Sunderland,1,1,1.91,3.5,4.6,1.9,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33,1.91,3.48,4.78,1.91,3.1,4.5,,,,1.92,3.4,4.75
07/02/15,Tottenham,Arsenal,2,1,3.25,3.5,2.3,3.1,3.2,2.3,3.1,3.3,2.2,3.1,3.5,2.3,3.2,3.64,2.31,3.3,3.1,2.3,,,,3.25,3.5,2.3
08/02/15,Burnley,West Brom,2,2,2.6,3.25,3,2.6,3.2,2.7,2.5,3.3,2.65,2.62,3.1,3,2.6,3.28,3.02,2.62,3.1,2.8,,,,2.62,3.2,3
08/02/15,Newcastle,Stoke,1,1,2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.3,2.9,2.3,3.3,3.4,2.28,3.34,3.54,2.3,3.2,3.2,,,,2.3,3.3,3.5
08/02/15,West Ham,Man United,1,1,4.2,3.6,1.95,3.75,3.25,2,3.8,3.45,1.9,4,3.5,1.95,4.1,3.72,1.97,4,3.2,2,,,,3.7,3.7,2
10/02/15,Arsenal,Leicester,2,1,1.29,6,12,1.29,5.5,11.5,1.3,5,9,1.3,5.5,10.5,1.29,6.14,12.21,1.29,5,11,,,,1.29,5.75,12
10/02/15,Hull,Aston Villa,2,0,2.38,3.1,3.5,2.3,3.2,3.4,2.3,3.1,3.1,2.3,3.1,3.5,2.34,3.16,3.63,2.3,3,3.4,,,,2.3,3.1,3.75
10/02/15,Liverpool,Tottenham,3,2,1.91,3.8,4.2,1.91,3.75,4,1.9,3.45,3.8,1.91,3.75,4,1.92,3.84,4.19,1.91,3.3,4.2,,,,1.93,3.8,4.1
10/02/15,Sunderland,QPR,0,2,1.91,3.6,4.5,1.91,3.5,4.25,1.9,3.45,3.8,1.87,3.5,4.5,1.9,3.69,4.5,1.91,3.3,4.33,,,,1.93,3.5,4.6
11/02/15,Chelsea,Everton,1,0,1.33,5.5,11,1.33,5,8.25,1.33,4.8,8.3,1.33,5,9,1.33,5.68,11.14,1.33,4.8,10,,,,1.33,5.5,10.5
11/02/15,Crystal Palace,Newcastle,1,1,2.38,3.3,3.3,2.4,3.1,3,2.3,3.3,2.9,2.38,3.2,3.2,2.35,3.35,3.38,2.3,3.2,3.2,,,,2.4,3.2,3.4
11/02/15,Man United,Burnley,3,1,1.29,6,12,1.3,5.75,8,1.27,5.2,10,1.3,5.5,10,1.31,5.98,11.42,1.3,5,11,,,,1.29,5.75,13
11/02/15,Southampton,West Ham,0,0,1.73,3.9,5.25,1.72,3.7,4.5,1.7,3.6,4.7,1.75,3.75,4.6,1.71,3.9,5.57,1.73,3.5,5,,,,1.7,3.9,5.5
11/02/15,Stoke,Man City,1,4,5.75,3.8,1.7,5,3.6,1.7,4.7,3.6,1.7,5,3.75,1.7,5.64,3.98,1.69,5.5,3.5,1.7,,,,5.5,3.8,1.73
11/02/15,West Brom,Swansea,2,0,2.55,3.25,3.1,2.55,3.2,2.75,2.4,3.1,2.9,2.5,3.2,2.9,2.48,3.27,3.21,2.5,3,3.1,,,,2.5,3.2,3.2
21/02/15,Aston Villa,Stoke,1,2,2.7,3.2,2.9,2.65,3.1,2.7,2.6,3.1,2.7,2.6,3.2,2.9,2.64,3.25,3.01,2.7,3,2.75,,,,2.62,3.2,3
21/02/15,Chelsea,Burnley,1,1,1.2,7.5,17,1.2,6.25,12.5,1.2,5.8,13,1.18,7,17,1.21,7.45,17.66,1.2,6,17,,,,1.2,7,19
21/02/15,Crystal Palace,Arsenal,1,2,4.75,3.75,1.83,4.1,3.6,1.83,4.2,3.5,1.8,5,3.75,1.75,4.93,3.73,1.82,5,3.1,1.85,,,,4.8,3.7,1.83
21/02/15,Hull,QPR,2,1,2.05,3.3,4.2,2.05,3.25,3.6,2.1,3.2,3.4,2.05,3.3,4,2.08,3.46,3.99,2.1,3.1,3.75,,,,2.05,3.3,4.2
21/02/15,Man City,Newcastle,5,0,1.3,6,11,1.3,5.25,9,1.3,5,9,1.3,5.5,11,1.3,6.07,11.7,1.3,4.5,13,,,,1.29,6,12
21/02/15,Sunderland,West Brom,0,0,2.7,3.2,2.9,2.7,3,2.75,2.4,3.1,2.95,2.5,3.2,3,2.67,3.2,2.99,2.75,2.9,2.8,,,,2.75,3,3
21/02/15,Swansea,Man United,2,1,4.2,3.5,2,3.6,3.4,2,3.6,3.3,2,4,3.5,2,3.97,3.56,2.05,4,3.2,2,,,,4.1,3.6,2
22/02/15,Everton,Leicester,2,2,1.83,3.6,5,1.83,3.5,4.2,1.7,3.6,4.7,1.83,3.6,4.5,1.86,3.62,4.84,1.83,3.2,4.8,,,,1.83,3.7,4.8
22/02/15,Southampton,Liverpool,0,2,2.63,3.3,2.9,2.6,3.25,2.65,2.6,3.2,2.6,2.45,3.3,3,2.5,3.38,3.09,2.62,3.1,2.75,,,,2.55,3.3,3
22/02/15,Tottenham,West Ham,2,2,1.8,3.8,4.75,1.83,3.6,4,1.75,3.5,4.5,1.83,3.6,4.33,1.83,4.02,4.46,1.83,3.2,4.8,,,,1.8,3.9,4.75
28/02/15,Burnley,Swansea,0,1,2.63,3.3,2.9,2.6,3.25,2.9,2.6,3.2,2.6,2.7,3.3,2.7,2.62,3.35,2.94,2.7,3.1,2.75,,,,2.62,3.3,2.9
28/02/15,Man United,Sunderland,2,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.4,4.5,9.5,1.36,5.25,10.35,1.4,4,11,,,,1.36,5.25,10
28/02/15,Newcastle,Aston Villa,1,0,1.95,3.5,4.5,2,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33,1.96,3.41,4.63,2,3.1,4.2,,,,1.95,3.5,4.4
28/02/15,Stoke,Hull,1,0,1.91,3.5,4.75,1.95,3.4,3.8,1.9,3.45,3.8,1.9,3.4,4.5,1.95,3.44,4.6,2,3.1,4.2,,,,1.95,3.4,4.6
28/02/15,West Brom,Southampton,1,0,3.4,3.2,2.38,3.5,3.2,2.25,2.95,3.2,2.35,3.3,3.2,2.37,3.48,3.24,2.36,3.1,3.1,2.4,,,,3.3,3.25,2.4
28/02/15,West Ham,Crystal Palace,1,3,2.15,3.4,3.75,2.15,3.4,3.5,2.1,3.3,3.3,1.95,3.5,3.9,2.14,3.4,3.86,2.15,3.1,3.6,,,,2.15,3.4,3.8
01/03/15,Arsenal,Everton,2,0,1.57,4.5,6,1.57,4.2,6,1.55,4,5.5,1.55,4.33,6.5,1.55,4.47,6.6,1.57,3.75,6.5,,,,1.57,4.3,6.5
